rank,trader,roi,pnl,pnl_clean,vol,vol_clean,net
325,0x163E427123125ca77D194634Cf7DD39698225393,31.36367633786238,471.46616622723553,471.46616622723553,12909.290658829315,12909.290658829315,
326,0x94E0936a44c6924cf658B21870b4eF27CcBdDBA1,31.21356519435981,848.4964043473394,848.4964043473394,126865.42251669783,126865.42251669783,
327,0xbA386d72EE66b86c51eC92e75b6A32E2563bfd59,31.113333244558657,319.39132895769893,319.39132895769893,18663.53635908736,18663.53635908736,225.24646901871958
328,0x422D6cDE343e116DA1987838a431ad11ABca1974,30.947432259789203,94.2492621083316,94.2492621083316,1746.9916943414012,1746.9916943414012,398.7955692693044
329,0x24Bf21C742791848cb37d228AfAd72A5a273B181,30.813064973002742,29.259560482131675,29.259560482131675,1021.857205646703,1021.857205646703,
330,0x9859b8A8c6A220ee470CE6c0fE48A969C98E52A7,30.713130105694532,2565.3414086901385,2565.3414086901385,31608.037412169284,31608.037412169284,10917.930024249377
331,0x754Ba099408892F500e3675b9816ea1B0dc33CBb,30.612598821281615,17429.09729378053,17429.09729378053,426255.25123081694,426255.25123081694,
332,0x28476823599Ba28291354BBcBcf784eEbE339c2f,30.530231580738004,36.56184453017101,36.56184453017101,1068.1923083131535,1068.1923083131535,
333,0x65C0f3512AC833B12107f93155a9Ea4829E85957,30.477840299638746,17.641870190361843,17.641870190361843,588.6973844076226,588.6973844076226,2.391150653207466
334,0x81f502c617c5A0532C53004A483302359BED54E8,30.466740850892133,4571.386287429991,4571.386287429991,37853.70031113269,37853.70031113269,19560.60746449784
335,0xD360EcB91406717Ad13C4fae757b69B417E2Af6b,30.231064384418843,7101.920520061548,7101.920520061548,187185.34912053807,187185.34912053807,
336,0xf7e04401f14FF07FADD9B2A92b222C80749364BD,30.18881558288042,248.977996428769,248.977996428769,4235.5366078142715,4235.5366078142715,1073.713884940938
337,0xdd9E453da45E84A77F38bf286107c16edC9a7cAD,30.150727624297257,9.356657337855689,9.356657337855689,94.62839813131195,94.62839813131195,40.38959775125897
338,0x0ad087203f334832522F70fdB8F19aC78AF3384c,30.111642005680768,262176.4764848297,262176.4764848297,2706449.8078588266,2706449.8078588266,1132857.9107133858
339,0x2BdD68c7a27C29D50ad3d120a5A5429f50Fe9869,29.85440076278618,879.7964095170869,879.7964095170869,24955.752134185666,24955.752134185666,
340,0x6f548EC71E056D9a6abBA63cce3848550c36C7bE,29.806320106336386,146.26010762766794,146.26010762766794,5990.984256496069,5990.984256496069,
341,0x196283bCe3e38D98f9f4c424a1A148b248Eaa4F9,29.676200760999645,64957.75757580243,64957.75757580243,1167558.117146073,1167558.117146073,
342,0xe5b48CC2Dac13f5DA07A57b0853Dd1f7147384dD,29.663765221530014,2225.4661094928642,2225.4661094928642,75077.91232319611,75077.91232319611,9727.771001919726
343,0x321Eed684dEf78F8c1F62bC386adD9a8377F6899,29.372150349294756,468.187115749745,468.187115749745,11295.598812789514,11295.598812789514,
344,0xaB777eB4Cbbb7341541158b60952572539d72f8D,29.364702446302932,1998.7707960673583,1998.7707960673583,87898.05730531557,87898.05730531557,
345,0x1a597101c67599A921a17620196Ec6Ed5f415E68,28.761165029304376,2044.473567078127,2044.473567078127,157287.47019845396,157287.47019845396,
346,0xfD8bD978f198503a0BA9C5D7f7586E23fC4A4b40,28.61991906167429,5188.503733456969,5188.503733456969,269615.5836536584,269615.5836536584,20742.142991998382
347,0x1633090139689AcF26BC44C7dc9c5F2D4e320526,28.59108205612436,3754.603315210616,3754.603315210616,72716.48998141752,72716.48998141752,
348,0x1B0757206341D281FF16b1AE9e910BA8614CEC48,28.471842614866528,1547.0143184429112,1547.0143184429112,20822.23854959942,20822.23854959942,
349,0x743D7B30661d65B41960Bf6b5d1bB93CF7972A73,28.42902303873912,27.577811471637137,27.577811471637137,297.9993320249986,297.9993320249986,124.58364749371194
350,0x1270652B1716f3194Cb484b9E04AC8Bd43755486,28.21929386370785,1662.904483626037,1662.904483626037,28204.455421353818,28204.455421353818,7555.697165319105
351,0xA15059e8DC90ad21023D98009a8d7898c157102B,27.9730719854716,251.16428342747676,251.16428342747676,1996.646159062542,1996.646159062542,1149.0430847186763
352,0x58Ab297D6883e3a70f4B8bAE256868de2bd4fe9e,27.893958740962905,277.5863582924931,277.5863582924931,9140.309026201208,9140.309026201208,1160.0327965568517
353,0xce5a9C9775E47c6dF3EF4eAc865ae3741d11FA33,27.605456238977823,272.4360159153879,272.4360159153879,9154.055723301364,9154.055723301364,1247.4447084774156
354,0x29dd95dE05dB9AaaB50C2167174A07458DA09cEB,27.22210289467999,488.0122350626386,488.0122350626386,11443.172682068558,11443.172682068558,
355,0x93307a93e2952A40705DdeE121f55a8BCdF5f6bb,26.825521080680335,0.2682552108068034,0.2682552108068034,2.1059635804136594,2.1059635804136594,0.7551848461974485
356,0xC50cD1Da00786DF0A1A16B1e7886bE4d0112569B,26.556980029020654,29632.692333652598,29632.692333652598,480146.6573307878,480146.6573307878,
357,0xec69A9fAbC8Ca2443972aA3722dB4260b963C9fe,26.500216111613028,12743.351130512583,12743.351130512583,207252.67700477576,207252.67700477576,
358,0x46B0b0e9fC24405Ed8833Cc53324C7fca0100c9C,26.498018009664786,16023.351714092938,16023.351714092938,486757.1483380408,486757.1483380408,76493.3525581132
359,0x1CCe94Ca9fD1c6E59961B7F55CB9e432821ce63c,26.413875385985218,41.12996093543587,41.12996093543587,832.7178754016601,832.7178754016601,
360,0xaCDc50E4Eb30749555853D3B542bfA303537aDa5,26.297780597318432,7910.343633582243,7910.343633582243,169471.9029384436,169471.9029384436,37242.87241750684
361,0x4a9aE3bA9453770dD11f790BA4aC7e630a59f2B9,26.265630202541757,1449.1789041550085,1449.1789041550085,22309.25351212652,22309.25351212652,6966.575185835582
362,0x5DeB4B191e9681a4b94250C8b32CA52381b26FbF,25.797863850204756,278.3402590032453,278.3402590032453,8008.192911269346,8008.192911269346,
363,0x8B09216e5eaDd0167d528b94379432940a9BF1a8,25.56561466730287,591.6551255940221,591.6551255940221,15569.263597037025,15569.263597037025,
364,0x8cA9178e786bf9a6cA605Ba66BB93e7d6D7e0bc4,25.163018395457716,861.1978385401496,861.1978385401496,37201.8919913859,37201.8919913859,2834.3935588507206
365,0x5f2D7B79D8Cdd86Df4927d379BD29d602B59467C,25.091175370138664,275.76730337433446,275.76730337433446,5853.906200112397,5853.906200112397,
366,0xFB27Ea9e342B90d29144f2b02FCe921ebb259b67,24.76440608630819,7166.701191944496,7166.701191944496,339214.1732506626,339214.1732506626,
367,0x78f88DB18Fa0d31e01C50eFB0f579382211AFE7F,24.734934491075975,5178.387656551365,5178.387656551365,115884.73162519853,115884.73162519853,5014.028545809538
368,0x87fDd6b5cbAB8Ff24c91E1264397Ebb9Ec3904d2,24.527573386601816,82946.22024746814,82946.22024746814,2151915.0514579783,2151915.0514579783,
369,0x943C1d507A28571C7FbF1EdE190B4a0737a4e97E,24.349067370066997,0.4806331464374229,0.4806331464374229,7.974685176794098,7.974685176794098,2.4545615073580507
370,0x3B3D4Fa42525d74fb1651dE2e1F43d10CD3E7596,24.24405421807669,0.24244054218076694,0.24244054218076694,1.648375655013929,1.648375655013929,0.4561955701253809
371,0x77Faf98f0CE41357518C02895f8be00d58df9645,24.2356011914691,4761.118015207093,4761.118015207093,442099.5094013456,442099.5094013456,
372,0x9736dEd01c51b413eE99D9F9aC5EECE62A7f5bFf,24.088734655169684,952.441189125705,952.441189125705,44753.547427055746,44753.547427055746,4650.777656526971
373,0xe7014a666967F0C99435CDeBD2BbE87818bE379D,24.033453287402935,23.05353795356392,23.05353795356392,395.39883368577335,395.39883368577335,118.9762406874543
374,0x49b05bB0E3BCF9AE912Ac897F5EF14124a74427c,23.941638366157385,0.23941638366157383,0.23941638366157383,1.9026862081569789,1.9026862081569789,0.710852699119627
375,0x46E5B18cea020053e9B3D5087D60970d91fb8F0B,23.787142924940582,1482.5124041150123,1482.5124041150123,34883.758708430294,34883.758708430294,
376,0x9088DF1F81772Df28E95e8f9f76aef5928Db9595,23.745125776600325,123.36187321086058,123.36187321086058,3831.306073422388,3831.306073422388,642.8869090918149
377,0xee34a016aBbd28dF4117066309c3B372ce72e0A5,23.697248316355193,0.23697248316355196,0.23697248316355196,1.899482909813468,1.899482909813468,0.7076653357737567
378,0x451B187a3dAE817265d36816343C6557Edc4E557,23.669558340854476,0.2366955834085448,0.2366955834085448,1.9221412339122204,1.9221412339122204,0.7302963816923715
379,0x06232028c253dA3404cce43A4789dc802a62C846,23.442686828344257,17.213663909823563,17.213663909823563,746.9215637464633,746.9215637464633,
380,0xaCe3692CE9E5F9912583b4c4f1d4831090dF3407,23.32356891329374,8.479597215684883,8.479597215684883,265.24411099457745,265.24411099457745,44.83594236684125
381,0xb1eF96dab739AaF9E247a8C11c8A205D8dD051Bc,23.241089070134795,146.78922504045005,146.78922504045005,1700.856762658495,1700.856762658495,778.3827988075107
382,0x5b5a990A984Fbd58cE8a9D9c88051790cf076E79,23.219477153018655,2484.462759232695,2484.462759232695,54817.381330069904,54817.381330069904,13184.371042523655
383,0xf0D57D75c5B8B2761571289E76D45cdAaFb99770,23.02693849826438,16.64728895334976,16.64728895334976,1035.298850790513,1035.298850790513,
384,0x8948Ff9fF6FBE063dEA6C2B4Acc9E1ef888Cb870,22.633933643392343,106.65442289664205,106.65442289664205,5661.000326459869,5661.000326459869,
385,0x014A0da307e42c013Db73a0dBdFf9A39E4AFd7FA,21.90225272682888,21.206631004631877,21.206631004631877,616.4513909724456,616.4513909724456,
386,0x9db1D99D1C79A3A2C0123fcd0abB13d9B7c75657,21.39512717665612,212.21194104065452,212.21194104065452,2991.8704352091704,2991.8704352091704,1204.0823762498248
387,0x4D4Ef453CF782926825F5768499C7e02DaA3A9E7,21.379108260137954,212.50000046606755,212.50000046606755,3105.880664393208,3105.880664393208,
388,0x0731E66A0beb417B7c16E15CCF7a4b363c2Abb4F,21.198615078184936,1841180.382646937,1841180.382646937,69439250.39775957,69439250.39775957,10526560.89385617
389,0xeA57679D3478E2e26A449a03a066274bbefDcb1B,21.173698594025854,658.9652633798789,658.9652633798789,11122.288358141357,11122.288358141357,3771.153058316214
390,0x5F17e9D3B612262369CBf9F0fC141Eaa3D577e8e,21.118203109655596,2056.460369279335,2056.460369279335,264114.0675421559,264114.0675421559,
391,0xe62C0d3423351AB3dFA1c1A403392a5Ad58c617b,21.000542441309218,119.23735115709869,119.23735115709869,3600.783431897778,3600.783431897778,
392,0x28b7Ec763fD69F42eeb16FF6621e7c5F2f5e09Ea,20.569135794663723,7062.765228794732,7062.765228794732,400737.1615303428,400737.1615303428,41399.4787363551
393,0xfd7ca85a942c267901d8F77DA22D415E2F839a78,20.538975683186163,4562.583749223674,4562.583749223674,112716.412537676,112716.412537676,
394,0xE83356f9800a6bF5ee5c4c469bEe5855492D7e51,20.44861215443504,167.30516976162164,167.30516976162164,8526.608398772354,8526.608398772354,
395,0xf789B80fa1CA909376809Ed0C28109d98BeB7121,20.37550917186777,1163.4667427035308,1163.4667427035308,23161.928192837553,23161.928192837553,6873.590268401313
396,0xC8Be49a9b1ca1A1cc654491a7cBbD27aBfA06A81,20.13683869950829,3268.219143073813,3268.219143073813,263042.8140114535,263042.8140114535,
397,0xB976dBFcbaECa1A31e570780ABD624b8708f6D4a,20.118027641578234,189.96453088723902,189.96453088723902,10700.774469098978,10700.774469098978,
398,0xd09C6314D412Ce748ECB8a2cE1096F0870b91666,20.089190969954824,1707.7086467336721,1707.7086467336721,1680543.9002001907,1680543.9002001907,
399,0xc8f451ED98278fe29d3b5Ff841F68C4615fb66ad,19.978732352923537,25.260421460816055,25.260421460816055,1286.1698829915729,1286.1698829915729,
400,0x5c0a2344f0b46a717ecF0798880e4fF9bB303106,19.858797424049186,1.6443046870099816,1.6443046870099816,33.77875004016792,33.77875004016792,9.924285855551002
401,0x9BDf1b8Ce9E45deCb5f768b0fb435eb8EF8d1610,19.743873618542462,1049.813973143601,1049.813973143601,22317.510954838475,22317.510954838475,5847.948931614687
402,0xF05454C3D16090b652cf5389C9eE520ceC477E5e,19.637612002907012,81.97376188944752,81.97376188944752,2841.236686907397,2841.236686907397,
403,0x86c9cCa7e0ef13CcF20C820fBd393da020B0cEdD,19.540781302165044,56.90542028141033,56.90542028141033,2399.2576115815345,2399.2576115815345,256.0014576394976
404,0x578a3008CBa50D63f8DDeEfa68F02553F724c608,19.426496483613683,41591.91921705389,41591.91921705389,1107991.766295919,1107991.766295919,
405,0x32599DD5B0ec67e74D189E1b73539b8E22DbfC26,19.36114002985778,351.3238531012593,351.3238531012593,5537.348439890484,5537.348439890484,2165.9063237587993
406,0xbA23A8AaaD173b99C058a0B61760a3d3aCD0E463,19.129350784535923,1295.622951989914,1295.622951989914,123748.75964567356,123748.75964567356,
407,0xc638b5e4068f45c01874B0f1b70C522222c182eb,19.0970592432072,30.529317427287445,30.529317427287445,1003.7898403820574,1003.7898403820574,
408,0x1597E4B7cF6D2877A1d690b6088668afDb045763,18.824406778167646,55.111551229875296,55.111551229875296,894.6956205323511,894.6956205323511,347.8780212670247
409,0xdC28Dd6A9Af6f7DE939Ff0ac0eA0B11B3A71355e,18.81807606850207,52.07720630241588,52.07720630241588,1118.1567803536805,1118.1567803536805,328.81753891050516
410,0xC1c1fdadD3f76Ff4E34F6f3f0b00F4dB9B539A8F,18.793006283605155,1917.961842125932,1917.961842125932,64415.593835802065,64415.593835802065,
411,0xc8093c82aA7D7029cBD7f9C321870f09393aC165,18.77298462038408,264.1077200144033,264.1077200144033,18584.509874849522,18584.509874849522,
412,0x9cE04BEcf3A6a7E8142d7dFF4b5E71D6D23561F8,18.597394688631557,88.83269153494678,88.83269153494678,4054.4062799000667,4054.4062799000667,
413,0x7e8049eE410C95796873aa59324fA797a82Bf9B1,18.452125792195343,197.47121980625704,197.47121980625704,33762.69668252464,33762.69668252464,
414,0xC6f30cC94C3a19eD31087f959A62b1f989306028,18.301953511853164,1766.2356093936692,1766.2356093936692,81078.47066507119,81078.47066507119,100.76275669934975
415,0x95c14C058Aaffda687780eB60Ef8658EF1166578,18.269211141102307,664.1712090278475,664.1712090278475,11119.930213300493,11119.930213300493,4299.638574849608
416,0xf81e61fB582190295cECD2678224d1f877350F21,18.235308353517127,1462.0988550516543,1462.0988550516543,27023.615885899177,27023.615885899177,9480.054058806969
417,0x2AA216a8e1FeD8251996B74441D2966eb09cB4AB,18.208910220462897,6995.880010463847,6995.880010463847,167180.4549769466,167180.4549769466,
418,0xEe41ceBB7D5e0722b4a6f83e24659e4682254301,17.935066244613488,34.8348104642424,34.8348104642424,1224.3437997945593,1224.3437997945593,
419,0x6a087212B8B9fed39E0874Bd37a5236236EE8aCD,17.813183429762177,52.09922960935931,52.09922960935931,894.844872044565,894.844872044565,344.57491097640894
420,0x0C181073b52BFe6cab3bF5D5dBa36d4eD7131A5c,17.50298510140951,1589.3319523465586,1589.3319523465586,126909.42961974196,126909.42961974196,4506.406643261354
421,0x40f1B632E6a44e7Ede1C41019D92E29B5E9aB4D1,17.38071773627593,424.96411626736557,424.96411626736557,7455.017778630608,7455.017778630608,2869.996149555654
422,0xEDD7E1e67a58DFF47Db318c79Ce829616563cb85,17.09411510583015,2971.791361742576,2971.791361742576,162946.78037735223,162946.78037735223,
423,0x95E156a594eC6C1E37bFb2192C3777E6b6Bc37D9,17.09225213467706,850.2503921588172,850.2503921588172,45495.53228021512,45495.53228021512,
424,0x8d6d4EB6bDD44e21Ca7C60928A8ec2e631D0A3c9,17.081765216507126,17771.201278041444,17771.201278041444,437459.5230952947,437459.5230952947,
425,0xB543E5DAD84C39931af830aa5530cE17378ACeF5,17.038065425444913,1702.7861083308562,1702.7861083308562,127584.35215596677,127584.35215596677,
426,0xA4B423909c829b1a040e7E1a012FCcEfa90116a7,16.950249761658903,3003.446243376392,3003.446243376392,633934.7410950054,633934.7410950054,
427,0x28d0F9b8af8752ab927d2D319e2C5827F5B13DAb,16.760947231427892,465.9332396599251,465.9332396599251,49249.15596591986,49249.15596591986,
428,0x5e73A25ECCc180bEa26A146E025bC058Fd811D8B,16.741534898012752,493.0414830157704,493.0414830157704,8928.577175291133,8928.577175291133,3438.061076615251
429,0x45655b9FE67bB725CE43d12b50825aA9Cc87032e,16.67942505123557,15824.850663620828,15824.850663620828,1727014.8921285884,1727014.8921285884,
430,0xc60B9b458518AC11bCFe91F51B41fc1Eb57403CF,16.653973815625463,3204.5911796643636,3204.5911796643636,202288.84032420372,202288.84032420372,
431,0x0C6686d1C93E3f15984bC2EC20F8B8328A30FADb,16.542062237970956,25322.279148078826,25322.279148078826,2484937.491960978,2484937.491960978,
432,0x392027fDc620d397cA27F0c1C3dCB592F27A4dc3,16.279731797383835,36535.600932062,36535.600932062,337857.0264043983,337857.0264043983,260959.4513171973
433,0x9fD7A5B3b0a7f7187Ef56A7Ca289cDEBf53D4da4,16.1627029762663,268.2273173480515,268.2273173480515,13309.485118797875,13309.485118797875,
434,0x47F7EA0dd4418AA1cec00786F5C47623aC37bA42,16.036447387420594,1292.3313641433901,1292.3313641433901,154009.28052454186,154009.28052454186,8088.523348307528
435,0xe7Fb0cf4412fdcC59af70A040DF9344871773227,15.941097810163152,3.3193642956803977,3.3193642956803977,130.25760047612124,130.25760047612124,
436,0x3d8648DDcf10F0dedE9aC8d49857abD564Cd56F8,15.917754071873377,28.685992597426505,28.685992597426505,1857.2744447837738,1857.2744447837738,
437,0x759788035E0412EA065b0F9A558c43aF5e5be9a9,15.520909614849081,151.70948142854243,151.70948142854243,30810.753493003136,30810.753493003136,189.44763832446245
438,0xEd715eb58276959C0686B5969Be000aF9840F284,15.465993787874671,9225.24409316408,9225.24409316408,374311.7000293395,374311.7000293395,
439,0xec39E27beD0d40C5BFDD8203665C0e85F18E11Fb,15.441426728345157,448.1803823506554,448.1803823506554,6663.735592243478,6663.735592243478,3350.6348655749944
440,0xff2A58BD8f275AD976655a0225645Dfb25fca640,15.429248276525392,149.6037909983096,149.6037909983096,3599.207532724014,3599.207532724014,1119.21545526793
441,0x2d508eEfe594a37Ec9EE5e0b20046d88e02Ee69c,15.3833327863243,14.744121751206626,14.744121751206626,296.82352706705876,296.82352706705876,110.58890360702183
442,0xc7e6DA4D1373BABa0033A9799470b3B4900f338C,15.38105633115278,1333.597777415679,1333.597777415679,56068.3744221577,56068.3744221577,
443,0x58aDd9274F12B7acE7f781368B36616CAe93F8a5,15.275719547234543,807.5136435026961,807.5136435026961,7432.049578452704,7432.049578452704,6093.76965917356
444,0xb3635C098B78FBEC4a9be0312D60E7f3b5d5B7d6,15.164518317541548,9704.715966155878,9704.715966155878,301873.28052534553,301873.28052534553,218.80345182539264
445,0x4f15Fec6D26fE0b9f8BAA0648892344F261999D9,15.038635750492837,23.84936756318384,23.84936756318384,991.3637264451609,991.3637264451609,
446,0x48d18A882b0Be145606A11fCe6F8A301256B93fa,15.023482427291126,353.5186359859285,353.5186359859285,70691.678370897,70691.678370897,
447,0x309C05A3917c0bEbCB585Af2A221C9CEbf8DEb26,14.794700770037059,212.51865412622303,212.51865412622303,4378.928747388709,4378.928747388709,1648.9698364078279
448,0xE60C3195c576031fb50C9B9F20Ec8059173e9f8A,14.781925201412427,506.2539952529605,506.2539952529605,17436.14016008955,17436.14016008955,3931.0717260623915
449,0x40E4fF25a318FAcf69Ac380e111C5c46a8793440,14.612638210127034,28.688301164483413,28.688301164483413,1540.7753284254522,1540.7753284254522,
450,0xb5007b3e3dc1C1B8dD5564E4d69Ca43bF1F53292,14.45687806419149,12.762976594711315,12.762976594711315,285.3429269518208,285.3429269518208,101.04605222169727
451,0x6863D194C9C4E968BF544f361D089D186E7F4b69,14.409382331832404,6139.317836091329,6139.317836091329,221778.8039487205,221778.8039487205,
452,0xF21B06D1B62f7fcAbE85597F2b6bbd2381C2AEb0,14.317398921037325,82.88342713466986,82.88342713466986,6235.836978414266,6235.836978414266,
453,0xeF0Ca09fbf9a5f61E657Fb208b46b8685c1d4766,14.259422243225583,348.87574413842003,348.87574413842003,7453.46655636038,7453.46655636038,2795.508841802424
454,0xFF1D12F9f041a9E9CaEdD9863F328df2e49e7c49,14.250005440065253,209.99059424906133,209.99059424906133,4508.12147207777,4508.12147207777,1683.6082369388857
455,0x570536c56F4eD8df9C4636baFAE009f7c13734f6,14.040456561479731,152.9495571935987,152.9495571935987,7948.552407316219,7948.552407316219,1242.2984435625708
456,0x67716AcBfdF64Aaaa181897CEa99D84B420835A9,14.026561065216544,99.39571993796622,99.39571993796622,12183.97091269561,12183.97091269561,
457,0x54DEE6A23ee6Abc67C4303982b7Cb200eFBf7804,13.929174398434663,1305.0487241165956,1305.0487241165956,22212.778713476186,22212.778713476186,10674.223714583044
458,0xA14ad7F4C766BD5ca9b79A4A81873b8bCdF57C86,13.85574143140379,4.987021333979796,4.987021333979796,50.392358231243165,50.392358231243165,40.97947513855788
459,0x9E4E93902d8E784F6E054ded51734b696274eD03,13.794622079862426,165.95894972887965,165.95894972887965,15724.734664213287,15724.734664213287,1368.828654530855
460,0xB7ca8F2C45A9f8f032339344231e42744cEA92Bd,13.787437309959587,433.60269917358187,433.60269917358187,32183.426512667167,32183.426512667167,
461,0x13B5aaD975DE738DeE4c7c0b2793D836d62E0e45,13.66242155430587,69.5603999574231,69.5603999574231,6551.699934826883,6551.699934826883,
462,0x6e3a39dAeeefd7a5F765c40f53080cc4303D559a,13.539881967028917,0.7912869571391826,0.7912869571391826,35.608016312292115,35.608016312292115,
463,0xAEC6be77C56D00008a53f83D766Ebae0080504B1,13.49303868040512,6345.440383585229,6345.440383585229,203317.43571723698,203317.43571723698,53372.95237612264
464,0x52C0164a68A201A4AaE06cbC5264f95A47d1aD06,13.476262756502052,110.88969234120357,110.88969234120357,9414.721404157282,9414.721404157282,
465,0x0961f86626e297450073048A2c2Ad9657Fe56FBe,13.41543628110986,2540.2989733612703,2540.2989733612703,64801.0879894657,64801.0879894657,21224.461382457517
466,0xB8248C57F4f1375e345613F3Fb12c48209B4Bb57,13.361250171437078,1985.2632351384693,1985.2632351384693,61051.79436411115,61051.79436411115,16843.627607227336
467,0x8eC2B04BcC20E0811cB97b1AB86Fa0847a75F490,13.31378410779886,5375.557878773822,5375.557878773822,102576.36677143941,102576.36677143941,45751.44076262624
468,0xDE5724E2a37FF90540e05efBD293D606eFDcBC55,13.304766851688074,318.5721751041075,318.5721751041075,20572.087117271498,20572.087117271498,154.1097254496418
469,0xD384010B318EF62fB2dAf41F1AB5F77061df1B57,13.258745761710275,1837.7327518643242,1837.7327518643242,77976.705750499,77976.705750499,
470,0xF2701bfd25588536798D468e0e13e62CFf0922a0,13.210751938133317,294.8374029755621,294.8374029755621,6819.590511774555,6819.590511774555,2526.6362010780626
471,0x18f87037ff5e16C69199F1A8B54cC3a9d05F7889,13.115380930469827,123.12303912311273,123.12303912311273,3194.827193268377,3194.827193268377,1061.891343115501
472,0x4677C06757a2059c7b750fd5b59c2E65Bf1851B3,13.051438514206632,1601.1186370279702,1601.1186370279702,63803.051462289804,63803.051462289804,
473,0x3798061392193c9bb32816d3532162B90af7022f,13.04233727823856,7473.7076109612235,7473.7076109612235,828109.8782606648,828109.8782606648,61213.80470118946
474,0xb82bE987cF6f25d0F040Ca4567e3dacb4b92Aa91,13.033008050575107,174.9191694336192,174.9191694336192,28481.655030873706,28481.655030873706,
475,0xff8a2dc31103C6871BFA30582Cdaa1774AC8F712,12.915815907825209,61.97905070396598,61.97905070396598,10776.721816604388,10776.721816604388,
476,0xA712b4B40f21867ccefcb4000dB3Bb31C68d9D26,12.883139357005447,419.96623202716046,419.96623202716046,44396.81948711662,44396.81948711662,532.7523711690635
477,0x79D5df9f09C65Dc830ee6db4864E6D52Af095b5f,12.712796101542775,143.2700542201944,143.2700542201944,39077.978876977744,39077.978876977744,
478,0xccE84676F4fdD7bEbFd21f428704c01d217bF982,12.60945260965082,10.953723285784429,10.953723285784429,678.5957350483674,678.5957350483674,
479,0x8Ffc94C5a42c5Be56832fe9146ef1948Aed698B7,12.528605243721364,614.3246527793658,614.3246527793658,81971.05428405917,81971.05428405917,1807.3446083388885
480,0x31632636D664895f1BD9D03f5F7c162A2A6980EB,12.431677799037377,77.64981762297568,77.64981762297568,2356.8239681362634,2356.8239681362634,564.0415785738098
481,0xAf9EB4f8F69C41cc260Dcaec145be88FB6b05C49,12.30088218009466,1537.9598977309859,1537.9598977309859,346268.9821050798,346268.9821050798,
482,0xF88bDC2023CF64C2F8090A16F90589A74150e7a6,12.261602788863843,18.675686729579397,18.675686729579397,614.8857975770316,614.8857975770316,170.98600905172242
483,0x4Ffc5F22770ab6046c8D66DABAe3A9CD1E7A03e7,12.161262906198374,99.5004047483445,99.5004047483445,4238.754910323119,4238.754910323119,917.6753386824753
484,0x06C8F0bE400224E03238dB128960780C03591E6c,12.14067661816891,26.0936838166336,26.0936838166336,3170.06581982553,3170.06581982553,
485,0x2A3312236AFb1AE1aB98506eBA3dEB6fAcbE4FfA,12.129447644681616,112.45518748350246,112.45518748350246,5775.051417799362,5775.051417799362,
486,0x8C9a359419B37520D87C9e55c04514A9b8549C72,12.11515705741683,123.0180281599082,123.0180281599082,5440.757896031141,5440.757896031141,1134.454835485667
487,0x22e5DA464392992C639380ab10097b9A86fB591d,11.916121041352428,306.50271972883905,306.50271972883905,21836.066819845666,21836.066819845666,
488,0x98DA6299E5E15024f5c7db85543aDca5Cb4031cb,11.699461907032584,4043.2704103536325,4043.2704103536325,383146.81979002943,383146.81979002943,
489,0xDfCdCb83bAf322d88e20948a0a3a4aBB749fC7b2,11.575770093931656,1138.6840401583947,1138.6840401583947,79837.45602579483,79837.45602579483,
490,0x2778FdC3dbc3553F1f6f26D8d310F08DB49abe4D,11.513235200825028,269.5922378798363,269.5922378798363,14755.172531503496,14755.172531503496,222.54260147877798
491,0x69AcB472C90D065a3D2737F3487b2d773F80FfF4,11.507443152442878,957.0162029839548,957.0162029839548,36616.698184224304,36616.698184224304,9273.513536979412
492,0x2804004C7b7dd8ffD08FBCecc01Efe0c81019305,11.45403442062026,6967.292437397173,6967.292437397173,277985.9249549004,277985.9249549004,67795.57513274357
493,0x487C5851051e4f9F1201f18ed93C9131548E4ED2,11.420967525879043,693.5627313901292,693.5627313901292,37845.91288416074,37845.91288416074,
494,0xd30c80fAdd9C74e1E46BF1a4Ba8e5aCCef86dE51,11.268138840907078,893.8981639788349,893.8981639788349,56640.11392774032,56640.11392774032,196.35015485478598
495,0xE8ABfAa0e507CC7A8Ab7D1Fbf5Ab16991d3a2a13,11.027194286742791,127.71865947782487,127.71865947782487,2575.3866787942734,2575.3866787942734,1285.9340328241701
496,0xc2eF7Ef0bEE740420b076fe4021a0DaDce14E90B,10.998644028072144,23727.544011157133,23727.544011157133,5062719.425526483,5062719.425526483,
497,0x72192898d96daE7c63c3A6D796b82F1257c4626F,10.930469823729931,1.746884162709834,1.746884162709834,83.78008828820279,83.78008828820279,17.728668943061795
498,0x56188429Ea148529Ab8cFAcb6F1E044B3E469066,10.847316379362768,300.5908634993212,300.5908634993212,5589.602271458694,5589.602271458694,3071.6989697513077
499,0x03c747ea1B25F3dEe25362C5de2820E309e6eb39,10.840841300971489,1304.6471311921848,1304.6471311921848,39063.857347899226,39063.857347899226,13339.203259924283
500,0xa7B73438f62E7F3C75fB5fAd232868D2F57d5120,10.71311521177838,10.623625411286909,10.623625411286909,513.2200205604591,513.2200205604591,
501,0xa05b749baDD07a6c0E1d5e5e57d0e046b7C4C4D9,10.621590945573585,523.2486663296501,523.2486663296501,9942.753129043658,9942.753129043658,5449.522602229125
502,0xE5984f2809Fd897202C59B9DB7186CDFdb012522,10.523427360459257,757.6406413111345,757.6406413111345,47170.15536111022,47170.15536111022,7877.950216659121
